id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews
27883,East Village Sanctuary,120223,Jen,Manhattan,East Village,Entire home/apt,100,30,25
19925397,"Modern, big and comfy space in the heart of NYC",46708895,Victor,Bronx,Mount Hope,Entire home/apt,197,2,86
170761,"Fort Greene, Brooklyn: Front Bedroom",67778,Doug,Brooklyn,Fort Greene,Private room,85,2,71
43609152,Luxury bedroom in Lic with Manhattan view,194416373,Dd,Queens,Long Island City,Private room,75,30,0
50599418,Home away from home in great neighborhood.,408827396,Debra,Brooklyn,Greenpoint,Private room,225,1,0
40405170,Amazing Midtown luxury studio,81767764,Godshelter,Manhattan,Midtown,Entire home/apt,279,30,4
7432146,2 twins bed Private room  in Brooklyn,4279384,Tanya,Brooklyn,Flatbush,Private room,45,30,4
41837640,2 Bedroom in Williamsburg,53791388,Patty,Brooklyn,Williamsburg,Entire home/apt,150,30,0
43977634,Peaceful Island in the city,262026369,Gabriella,Manhattan,Murray Hill,Entire home/apt,150,30,0
9856938,Living in the Manhattan,50594702,James,Manhattan,Washington Heights,Private room,50,1,0
50157256,"Artist Loft, Sunny Private Room Near 2 Metros",397243580,Sonia,Brooklyn,Bushwick,Private room,66,1,4
6797564,Summer in Gramercy Park. New York,35581556,Emma,Manhattan,Gramercy,Entire home/apt,120,30,0
28436441,Astoria Apt - 15 mins away from Manhattan,150142253,Angie,Queens,Ditmars Steinway,Entire home/apt,80,30,7
32446823,Bushwick palace,22098752,Eric,Brooklyn,Bushwick,Entire home/apt,101,2,36
38958347,The Residences at W New York - Downtown - Apt 29D,48005494,Zeus,Manhattan,Financial District,Entire home/apt,211,30,2
12532453,Spacious Williamsburg Apartment,18004909,Josh,Brooklyn,Williamsburg,Private room,73,30,1
14070671,Independent Basement Apt.2 bedrooms,83377687,Fernando,Queens,Jackson Heights,Entire home/apt,58,2,249
31234360,"Separate PRIVATE ROOM furnished, Close to JFK",107930075,Ameet,Queens,Howard Beach,Private room,50,30,0
37914398,Cozy room in Brooklyn,176342497,Svintsov,Brooklyn,Bushwick,Private room,39,30,8
3838056,Unique stylish garden apartment,4091348,Ila,Brooklyn,Williamsburg,Entire home/apt,450,4,0
50624869,Large Bedroom in Huge LES Apartment,283057520,Max,Manhattan,Lower East Side,Private room,87,4,0
47779125,BRAND NEW 4 Bed Apartment in Stuyvesant Heights!,376019690,Brookline,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,30,1
19326306,Prolonged Traveler's Dream(a month first & more),32164030,Ikkyukim,Bronx,Hunts Point,Private room,40,30,12
6005868,"Sunny, Spacious & Sweet 2BD home!",31177258,Sam,Brooklyn,Williamsburg,Entire home/apt,245,30,43
2094022,Christmas and New Year sublet offer,9583486,Akshay,Manhattan,Financial District,Private room,149,30,0
51279880,Private Apartment / Shared Bathroom 428,415229081,Eliza,Manhattan,Midtown,Private room,71,1,0
12452110,Traveller's Flat – Hell's Kitchen,12327430,Marco,Manhattan,Hell's Kitchen,Entire home/apt,145,4,182
50586925,Easy access to Manhattan : Nice Condition room,204704622,Momoyo,Queens,Jackson Heights,Private room,34,30,0
22460607,Beautiful 1 Bedroom in Grammercy,162100686,Andrew,Manhattan,Kips Bay,Entire home/apt,200,30,0
30089134,NYC House rent,225616368,Jafor,Queens,Maspeth,Entire home/apt,166,30,32
12114628,"Spacious, Family-Friendly, UWS Duplex w/ Huge Yard",17845933,Amos Rothschild,Manhattan,Upper West Side,Entire home/apt,300,30,6
41006251,Cozy twin size bedroom & large closet in Manhattan,311607537,Marisa,Manhattan,East Harlem,Private room,35,30,1
9360968,Sunny 2nd Bedroom in Cheery Bushwick Apt,29988752,Charis,Brooklyn,Bushwick,Private room,100,30,21
31465478,"Hyper Chic, Bi-Level Apartment + Garden",223989399,Florence,Manhattan,Harlem,Entire home/apt,410,30,34
40750841,⚡Real 4bd Apartment in Trendy Location ❤️,279648327,Sinan,Manhattan,Chelsea,Entire home/apt,549,30,1
37430510,Spacious charming rooms for big city living!,282242358,Al,Manhattan,Harlem,Private room,80,7,0
46625878,"Sunny 2 Bedroom, 2 Bathroom in Prospect Heights",7812935,Lisa,Brooklyn,Prospect Heights,Entire home/apt,108,31,0
66974,"Lovely, Modern, Garden Apartment",329436,Jana,Brooklyn,Gowanus,Entire home/apt,200,2,132
47518840,1 bdr apt#3 in a renovated bright brownstone,9946160,Ivana,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,30,0
51411625,Master Bedroom of 2,295247374,Rafael,Queens,East Elmhurst,Private room,50,1,0
23158770,Private 2 Bedrooms - Subway Across Street,172145021,Quaizar,Queens,Woodhaven,Entire home/apt,44,30,0
14028280,BEST LOCATION !!! 3min to Rockefeller Plaza (R),60688035,Marta,Manhattan,Midtown,Private room,249,3,191
9686167,Beautiful Large Bedroom on UWS !!,50032395,Wayne And Yesim,Manhattan,Upper West Side,Private room,85,30,7
32886967,Comfortable Single Room - 15min Manhattan,203890641,Vinicius,Queens,Ditmars Steinway,Private room,39,2,40
50648044,Fully Furnished Studio with Private Outdoor Space,242802865,Martin,Brooklyn,Fort Greene,Entire home/apt,115,30,0
9704,Spacious 1 bedroom in luxe building,32045,Teri,Manhattan,Harlem,Private room,55,30,98
42692929,Affordable Shared Room | Full Line of Amenities,340094184,SharedEasy,Brooklyn,Bedford-Stuyvesant,Shared room,26,30,2
36107833,Spacious Full Studio BEST LOCATION in Brooklyn,153692944,Juan,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,100,1,8
17809161,East Village 1 Bdrm Price Negotiable Exposed Brick,1872051,Alejo,Manhattan,East Village,Entire home/apt,99,30,1
1762852,Charming and Cozy Bedroom in Artists Colony,173997,Beth,Brooklyn,Williamsburg,Private room,35,30,3
40231754,"Magical, Trendy, and Hip Times Square studio",8815907,Emily,Manhattan,Hell's Kitchen,Entire home/apt,165,4,1
35510338,"Aliz Hotel Times Square, Standard Guest Room",260987211,Aliz Hotel Times Square,Manhattan,Hell's Kitchen,Private room,198,1,153
22885091,"Large, Sunny Room near Manhattan",169357704,Ayoub,Queens,Sunnyside,Private room,120,2,2
10034187,Unique Studio Loft in Brooklyn,47554473,Henry Norman,Brooklyn,Greenpoint,Entire home/apt,245,3,45
13859896,Private Entrance Basement Studio,46643729,Samantha,Brooklyn,Williamsburg,Entire home/apt,102,30,0
25781535,Great private room in NYC 20 min to Manhattan,58234433,Rita,Queens,Sunnyside,Private room,55,1,35
18704805,"Spacious Studio in Greenwich Village, Ideal Downtown Location",22541573,Ken,Manhattan,Greenwich Village,Entire home/apt,232,30,2
11411839,"sunny, cozy room near subway",18873268,Sandy,Brooklyn,Bedford-Stuyvesant,Private room,75,30,3
3860899,Huge room in East Williamsburg,12749383,Joseph,Brooklyn,Williamsburg,Private room,60,30,0
6337725,Cozy Harlem 1BD 15 mins to midtown,33000709,Casey,Manhattan,Harlem,Entire home/apt,140,30,2
1350055,Beautiful 2-bedroom Williamsburg Apartment,2035472,Alessio,Brooklyn,Williamsburg,Entire home/apt,250,30,2
47218595,Classic Furnished Studio Apartment in Mott Haven,9419684,Churchill,Bronx,Port Morris,Entire home/apt,229,30,0
34315546,Hell's Kitchen Luxury (East Room),50597569,Michael,Manhattan,Hell's Kitchen,Private room,140,30,12
6846956,"1-BR In ONE-OF-A-KIND, EXPOSED-BRICK LOFT w/ VIEWS",2558534,Nash,Brooklyn,Williamsburg,Private room,165,4,108
14169399,New York City - World of Antiques,84985477,Krys,Queens,Ridgewood,Entire home/apt,67,30,227
43346425,$4300/mo. Downtown 2BR 2Bath Sleeps 5 Min.30 days,345244620,Andrew,Manhattan,Battery Park City,Entire home/apt,133,30,0
14838161,Spacious Apartment,51501835,Jeniffer,Manhattan,Little Italy,Entire home/apt,90,30,7
47372315,Cozy Room& Area in Queens!,19303369,Hiroki,Queens,Woodside,Private room,36,30,0
11431871,"Crown Heights, Franklin Ave- Sunny Room",60059749,Amanda,Brooklyn,Crown Heights,Private room,32,30,21
21701058,8 Bedroom Luxury Townhouse in Midtown-Sleeps 16,69852641,Lisa,Manhattan,Hell's Kitchen,Entire home/apt,1100,2,7
200645,Best Manhattan Studio Deal!,933378,Edo,Manhattan,Upper East Side,Shared room,90,30,0
2727166,Cozy Room by Kaufman Studios,136352,Fotis,Queens,Astoria,Private room,70,7,42
11905212,NICE room *close to train M&R. 20min to Manhattan,24294060,Simon,Queens,Elmhurst,Private room,60,30,2
48847759,Queen Classic Room,51548122,Jeniffer,Manhattan,Lower East Side,Entire home/apt,130,15,0
9609246,Private bedroom w/Terrace,49720830,Sarah,Manhattan,Murray Hill,Private room,119,30,1
5359410,"Comfy Room, Close to the Train!",27782348,Morgan,Brooklyn,Bushwick,Private room,50,30,1
40274732,HUGE Master Suite Private Bath in Spacious Duplex,311115491,Josephine,Manhattan,Hell's Kitchen,Private room,99,30,1
24497152,Turtle Bay's Modern Flat  Elevator & Laundry,61391963,Stay With Vibe,Manhattan,Midtown,Entire home/apt,117,30,2
50671251,Lovely 2-BR condo with private rooftop terrace,23533185,Alexandre,Brooklyn,Williamsburg,Entire home/apt,230,30,0
7454378,Beautiful Home for seasonal rental,39039509,Emmanuelle,Brooklyn,East Flatbush,Entire home/apt,150,2,45
30210441,Coziness from a westelm catalog,226906712,Sade,Manhattan,Harlem,Private room,150,30,0
28715589,Cozy Loft Apartment - Convenient Location!,38579823,Diane,Manhattan,Chelsea,Private room,125,30,16
50976699,Nini’s Cozy Room,280253653,Raquel,Manhattan,East Harlem,Private room,55,1,9
6982967,A quiet space in Brooklyn,36613427,Christan,Brooklyn,Prospect-Lefferts Gardens,Private room,95,30,0
46413888,Lovely Micro Studio in Murray Hill NYC,170568130,Ignacio,Manhattan,Kips Bay,Entire home/apt,85,1,20
14850904,2 BR - Clean - Sunny - Quiet - Park Slope South,92963740,Remy,Brooklyn,Sunset Park,Entire home/apt,124,7,120
44491230,"Two bedroom , Jacuzzi tub, getaway near beach",59215768,John,Queens,Rockaway Beach,Entire home/apt,161,2,30
26271688,"Tranquil & Economical Room, 10min Walk to Station!",137358866,Kaz,Queens,Sunnyside,Private room,43,30,8
39312974,Garden Studio @ Bleecker & West 11th!,24300850,Jane,Manhattan,West Village,Entire home/apt,150,45,3
45287896,Fancy & Cozy room with clothing hang in Manhattan,359775292,Nadia Sara,Manhattan,Upper East Side,Private room,59,30,1
21044649,,151547086,Tanya,Bronx,Norwood,Private room,11,3,24
19361884,"JFK 10mins, LGA 15mins drive, Two Beds in a Room",101657794,Dr. Shirin,Queens,Briarwood,Private room,70,30,47
15995824,Cozy room in Roosevelt Island.,21452718,Juan,Manhattan,Roosevelt Island,Private room,60,8,2
3106154,"Safe, Cozy, Cute and Cheap",2885147,Marty,Queens,Rego Park,Entire home/apt,52,30,1
49079940,Private Room in Upper Manhattan,243009708,Jonathan And Jackeline,Manhattan,Washington Heights,Private room,49,1,11
36223669,Harlem 2 Bedroom,41932662,David,Manhattan,East Harlem,Entire home/apt,149,30,19
33050172,UWS - Pre-War Building- Large space,29461390,Sharone,Manhattan,Upper West Side,Private room,120,2,32
995187,"BIG & SUNNY, 1 STOP FROM MANHATTAN",2829145,Charlotta,Brooklyn,Clinton Hill,Entire home/apt,275,4,90
19470210,Upper Westside Charmer,10856865,Annie,Manhattan,Upper West Side,Entire home/apt,90,30,46
26333121,Cute Room. Manhattan. 20 min train to Time Square!,197334240,Angelica,Manhattan,Harlem,Private room,68,3,222
22582841,The Explorer's Lounge in Bushwick,163829123,Beth,Brooklyn,Bushwick,Entire home/apt,224,2,151
45609365,One Room One-der,20161085,Jerome,Queens,Jamaica,Private room,45,4,7
12932748,Beautiful Light Filled Room in Lower East Side,4221836,Rebekah,Manhattan,Lower East Side,Private room,95,30,1
23387463,Hamilton Heights Gem,24738447,Marianna,Manhattan,Harlem,Private room,75,30,5
22631779,Room Private Entrance Close to Subway/Bus/Airport,44782054,Jennifer,Queens,Ditmars Steinway,Private room,78,2,86
4431247,1st Time/Solo/Duo Travelers!Charming Studio Share!,22382732,Sue,Manhattan,Chelsea,Shared room,76,2,153
51320678,Private Apartment / Shared Bathroom 619,415229081,Eliza,Manhattan,Midtown,Private room,76,1,0
25972171,HUGE WASHINGTON HEIGHTS ROOM,90689056,Maddie,Manhattan,Washington Heights,Private room,80,30,1
32546879,Spacious Room in Astoria!,99791908,Lera,Queens,Astoria,Private room,50,30,1
26602421,Bogota,200007278,Rose,Manhattan,Chelsea,Entire home/apt,10,60,4
1670517,Union Square area 1BD Apartment,8844412,Pat,Manhattan,Gramercy,Entire home/apt,275,30,6
18716602,Charming 2brs w/ private garden in Carroll Gardens,62734,Kremer,Brooklyn,Gowanus,Entire home/apt,140,60,2
34604981,Large clean room for a girl-15mins to Manhattan,194571019,Michaela,Queens,Astoria,Private room,39,14,0
35614233,One bedroom Suite  at Arvene by the sea.,267735490,Rohan,Queens,Arverne,Entire home/apt,130,3,7
28932466,Private 1 bedroom /In Hamilton Heights Townhouse.,146821560,Siya,Manhattan,Harlem,Private room,120,30,9
20091705,2  bedroom 1 bath  in Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,Entire home/apt,180,30,7
45656925,Prime Bushwick Room w a Rooftop & friendly Dog,185446,Bianca,Brooklyn,Bushwick,Private room,121,3,23
4757212,Studio apartment Midtown East in NY,10563051,Eveline,Manhattan,Murray Hill,Entire home/apt,110,30,26
41426877,"The Best , The Cutest  & The Cheapest ( :  !!!",322776373,Wendy,Queens,Astoria,Private room,44,4,11
50729780,Private Room Just 2 Blocks Away f/ Subway Station,409949048,Amadeu,Queens,Ditmars Steinway,Private room,66,1,1
32848199,"Cozy, Confortable and Nice place in Bay Ridge",246910562,Stefany,Brooklyn,Bay Ridge,Private room,48,1,98
35686594,Brownstone apt 2 bedrooms rent the entire apt,96608840,Jerry,Brooklyn,Bushwick,Entire home/apt,300,3,22
12591059,2 Bedroom next to Prospect Park!,68240110,Elizabeth,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,800,30,4
9545498,Private Room in East Village,40316314,Chris,Manhattan,East Village,Private room,80,30,1
49403665,Gorgeous 80's vibe loft with a modern touch,388868701,Luc,Brooklyn,Canarsie,Entire home/apt,130,2,9
43239732,Brooklyn Designer Suite | 3BD/1BA |Washer/Dryer,344320122,Alyssa,Brooklyn,East New York,Entire home/apt,219,7,1
3496384,Individual Cubicle Room in NYC/not shared/just you,16677326,Alex And Zeena,Manhattan,Chelsea,Private room,82,1,190
35058541,"Clean, Cozy, & Private One  Bedroom  Apartment",264088176,Cecilia,Bronx,Throgs Neck,Entire home/apt,150,5,81
28311763,"Spacious, Bright, and Convienent in East Harlem",34607882,D. Marie,Manhattan,East Harlem,Entire home/apt,80,7,5
7398144,2 Bedroom in Heart of Williamsburg,7983308,Michael,Brooklyn,Williamsburg,Entire home/apt,278,30,1
4974843,Charming private Studio,25641892,Tonia,Staten Island,Randall Manor,Entire home/apt,69,30,213
46689854,Charming Cozy Home Private House,224687317,Sida,Queens,East Elmhurst,Entire home/apt,210,3,15
42774089,Sanctuary on Smith,28299758,Samantha,Brooklyn,Carroll Gardens,Entire home/apt,100,13,0
22440046,Cozy and Laid Back in L.E.S.,164391402,Robert,Manhattan,East Village,Private room,129,30,14
16014708,One bedroom escape,104134325,Chuck,Manhattan,Harlem,Entire home/apt,129,30,166
50498495,Bed-Stuy Fly,388575050,Ana,Brooklyn,Bedford-Stuyvesant,Entire home/apt,146,1,10
36312999,Perfect Place to stay in Manhattan,86813128,Tiffany,Manhattan,Harlem,Private room,42,30,3
6542603,PRIVATE APARTMENT in WILLIAMSBURG!!!!!!,3057531,Jeffrey,Brooklyn,Williamsburg,Entire home/apt,175,30,11
49617337,Mi dulce hogar,398970490,Augustina,Queens,East Elmhurst,Private room,50,10,1
40777106,Nice quiet room,316623077,Catherine,Brooklyn,Flatlands,Private room,250,30,1
10473052,Room in the heart of Williamsburg,41832478,Caroline,Brooklyn,Williamsburg,Private room,70,30,0
50281843,Furnished Gorgeous Room in Upper East Side,305240193,June,Manhattan,Upper East Side,Private room,76,30,0
48243544,* Cozy & Spacious Apartment *Eastside Manhattan *,245588216,Mayha,Manhattan,Kips Bay,Entire home/apt,165,3,0
48952447,"Classic UES 1BR w/ Balcony, Elevator, Gym, walk to 4,5,6, by Blueground",107434423,Blueground,Manhattan,Upper East Side,Entire home/apt,291,30,0
5883159,Beautiful One-Bedroom Apartment  Near Central Park,436365,Marina,Manhattan,Upper East Side,Entire home/apt,130,30,18
32792849,Private half bath in Manhattan NEW construction,19303369,Hiroki,Manhattan,Inwood,Private room,48,30,1
35161717,Anne's small room upstairs,4765305,Haffro,Manhattan,East Village,Private room,54,1,14
45490307,Sunlit Lower East Side Bedroom in Furnished Home,305240193,June,Manhattan,Chinatown,Private room,73,30,0
23855466,Cheap Rental in Manhattan Downtown！,179187831,Nadia,Manhattan,Midtown,Entire home/apt,2000,30,0
6933326,STUNNING NYC ROOM RIVER VIEW/LIGHT!,25168888,Svjetlana,Manhattan,Harlem,Private room,112,4,19
30720530,"Furnished, Renovated & Appealing Room in Astoria NY",137358866,Kaz,Queens,Astoria,Private room,58,30,3
45225223,Sunny studio apartment in downtown Manhattan,20808122,Karym,Manhattan,Financial District,Entire home/apt,110,30,1
34108545,Sunny top floor 1BR  in Victorian Brooklyn,218940337,Julie,Brooklyn,Flatbush,Entire home/apt,120,90,0
49584983,Junior 1 Bedroom in Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,Entire home/apt,110,30,1
20092821,Dream bedroom in the heart of downtown Manhattan,23610188,Bess,Manhattan,Chinatown,Private room,88,30,1
22545284,"Private Brooklyn studio, cozy for wintertime",3073721,Jennifer,Brooklyn,East Flatbush,Entire home/apt,80,30,52
21729245,Subarriendo apartamento enero  febrero 2018,158229004,Cristhian,Queens,Astoria,Entire home/apt,70,30,0
42440431,"Inspirational Loft, Near Subway, Old Style House",167591272,Giorgi,Queens,Woodhaven,Private room,77,5,34
26559476,"Perfect, Queen Size Bed w/Free Parking /near JFK",72746827,Jeffrey & Casandra,Queens,Bayswater,Private room,90,30,52
26131606,High End Luxury 2 Bedroom Grand Central,61391963,Stay With Vibe,Manhattan,Murray Hill,Entire home/apt,175,30,3
40571315,"Outstanding, bright and cozy Brooklyn bedroom",4765858,Darko,Brooklyn,Bedford-Stuyvesant,Private room,65,30,11
50488920,Minimalist studio apartment in East Village,6268951,Alina,Manhattan,East Village,Entire home/apt,121,1,1
40582333,4-bed,314457702,Marie,Manhattan,Stuyvesant Town,Entire home/apt,549,30,2
6499058,Great Upper East Side Location!,33970775,McClain,Manhattan,Upper East Side,Entire home/apt,135,30,11
33038028,Aiden’s Red Door @ Crown Heights,32418402,Roxanne,Brooklyn,Crown Heights,Private room,65,2,9
6292309,Cozy studio apartment,931790,Rebekah & Jason,Brooklyn,Kensington,Entire home/apt,75,30,0
49779926,Huge room in Bushwick loft with balcony,396347989,Irene,Queens,Ridgewood,Private room,75,2,2
39023600,India Room at Incentra Village Guest House,241889662,Incentra Village Guest House,Manhattan,West Village,Hotel room,249,1,2
28606376,2BR Apartment in the Heart of Manhattan.,215897007,Joana,Manhattan,Kips Bay,Private room,199,30,16
30675435,NY TIME SQUARE DOUBLE ROOM-NON SMOKING,224815152,Hudson River,Manhattan,Hell's Kitchen,Private room,199,30,56
364785,Sunny large private room in Park Slope,1842714,Susan,Brooklyn,Park Slope,Private room,80,30,34
